x,y,lcdi
59.5,87.5,5.15844868
60.5,87.5,5.159717361
61.5,87.5,5.160821201
62.5,87.5,5.161583619
63.5,87.5,5.162117732
64.5,87.5,5.162560661
65.5,87.5,5.162968251
66.5,87.5,5.163316099
67.5,87.5,5.163817357
68.5,87.5,5.164217651
69.5,87.5,5.164676728
70.5,87.5,5.164788563
71.5,87.5,5.164918967
72.5,87.5,5.164714636
73.5,87.5,5.16441726
74.5,87.5,5.163887484
75.5,87.5,5.163394938
76.5,87.5,5.163116174
77.5,87.5,5.162707348
78.5,87.5,5.162251972
79.5,87.5,5.162345007
80.5,87.5,5.162856253
81.5,87.5,5.163227939
82.5,87.5,5.163079074
83.5,87.5,5.162409617
84.5,87.5,5.161991433
85.5,87.5,5.161136776
86.5,87.5,5.159891509
87.5,87.5,5.158813559
88.5,87.5,5.157623982
89.5,87.5,5.1563875
90.5,87.5,5.154927992
91.5,87.5,5.153775412
92.5,87.5,5.152557669
93.5,87.5,5.151655724
94.5,87.5,5.150744541
95.5,87.5,5.150056485
96.5,87.5,5.149145534
97.5,87.5,5.14826259
98.5,87.5,5.146952027
99.5,87.5,5.146254993
100.5,87.5,5.145725342
101.5,87.5,5.144823989
102.5,87.5,5.143876245
103.5,87.5,5.142732759
104.5,87.5,5.14144023
105.5,87.5,5.139980333
106.5,87.5,5.138678463
107.5,87.5,5.137841238
108.5,87.5,5.136912004
109.5,87.5,5.13551794
110.5,87.5,5.134551585
111.5,87.5,5.133668817
112.5,87.5,5.132776784
113.5,87.5,5.131577807
114.5,87.5,5.13088086
115.5,87.5,5.130258201
116.5,87.5,5.129412412
117.5,87.5,5.128473725
118.5,87.5,5.127581309
119.5,87.5,5.126837501
120.5,87.5,5.126047232
121.5,87.5,5.125684728
122.5,87.5,5.125285132
123.5,87.5,5.124932116
124.5,87.5,5.124207554
125.5,87.5,5.123473623
126.5,87.5,5.122804725
127.5,87.5,5.122014891
128.5,87.5,5.121150717
129.5,87.5,5.120648998
130.5,87.5,5.119840445
131.5,87.5,5.118557702
132.5,87.5,5.117507397
133.5,87.5,5.116484842
134.5,87.5,5.115360055
135.5,87.5,5.114346905
136.5,87.5,5.113845238
137.5,87.5,5.113538672
138.5,87.5,5.113194792
139.5,87.5,5.112497626
140.5,87.5,5.111958444
141.5,87.5,5.111381824
142.5,87.5,5.11075877
143.5,87.5,5.110098768
144.5,87.5,5.109866608
145.5,87.5,5.109774236
146.5,87.5,5.109681911
147.5,87.5,5.10946879
148.5,87.5,5.109301616
149.5,87.5,5.109245607
150.5,87.5,5.10869678
151.5,87.5,5.108064256
152.5,87.5,5.107496755
153.5,87.5,5.107041309
154.5,87.5,5.106409234
155.5,87.5,5.106037469
156.5,87.5,5.105805203
157.5,87.5,5.105907646
158.5,87.5,5.105693893
159.5,87.5,5.105359331
160.5,87.5,5.104867166
161.5,87.5,5.104272502
162.5,87.5,5.104068252
163.5,87.5,5.103733571
164.5,87.5,5.103472563
165.5,87.5,5.103230208
166.5,87.5,5.103183208
167.5,87.5,5.103052971
168.5,87.5,5.102914192
169.5,87.5,5.102552186
170.5,87.5,5.102013593
171.5,87.5,5.101493674
172.5,87.5,5.101187773
173.5,87.5,5.101067433
174.5,87.5,5.10098413
175.5,87.5,5.100723822
176.5,87.5,5.100574826
177.5,87.5,5.100621042
178.5,87.5,5.100658099
179.5,87.5,5.100732503
-179.5,86.5,5.097380544
-178.5,86.5,5.097390034
-177.5,86.5,5.09695339
-176.5,86.5,5.096814416
-175.5,86.5,5.096721976
-174.5,86.5,5.096731375
-173.5,86.5,5.096684649
-172.5,86.5,5.096674994
-171.5,86.5,5.096581764
-170.5,86.5,5.096563062
-169.5,86.5,5.096395889
-168.5,86.5,5.096507758
-167.5,86.5,5.096629078
-166.5,86.5,5.096610673
-165.5,86.5,5.096666495
-164.5,86.5,5.09677798
-163.5,86.5,5.097056674
-162.5,86.5,5.097382019
-161.5,86.5,5.097744677
-160.5,86.5,5.098163155
-159.5,86.5,5.098442331
-158.5,86.5,5.099009741
-157.5,86.5,5.099595732
-156.5,86.5,5.099661036
-155.5,86.5,5.099698493
-154.5,86.5,5.099707923
-153.5,86.5,5.099931109
-152.5,86.5,5.100237915
-151.5,86.5,5.100423634
-150.5,86.5,5.100506933
-149.5,86.5,5.100497277
-148.5,86.5,5.100645689
-147.5,86.5,5.100896778
-146.5,86.5,5.1010086
-145.5,86.5,5.101232078
-144.5,86.5,5.101306892
-143.5,86.5,5.10140932
-142.5,86.5,5.101223384
-141.5,86.5,5.100823702
-140.5,86.5,5.100600709
-139.5,86.5,5.100489378
-138.5,86.5,5.100099024
-137.5,86.5,5.099671447
-136.5,86.5,5.099383265
-135.5,86.5,5.098918556
-134.5,86.5,5.098398122
-133.5,86.5,5.097654582
-132.5,86.5,5.09726429
-131.5,86.5,5.096827763
-130.5,86.5,5.096056491
-129.5,86.5,5.095173581
-128.5,86.5,5.094225471
-127.5,86.5,5.093323816
-126.5,86.5,5.092728931
-125.5,86.5,5.092115435
-124.5,86.5,5.091381012
-123.5,86.5,5.090851172
-122.5,86.5,5.090274773
-121.5,86.5,5.089781886
-120.5,86.5,5.089353898
-119.5,86.5,5.088590899
-118.5,86.5,5.087753574
-117.5,86.5,5.087111723
-116.5,86.5,5.086507232
-115.5,86.5,5.085977195
-114.5,86.5,5.085298662
-113.5,86.5,5.084648455
-112.5,86.5,5.083626491
-111.5,86.5,5.082743586
-110.5,86.5,5.081840246
-109.5,86.5,5.081186387
-108.5,86.5,5.0803675
-107.5,86.5,5.079105692
-106.5,86.5,5.0780591
-105.5,86.5,5.077338993
-104.5,86.5,5.076733102
-103.5,86.5,5.076159145
-102.5,86.5,5.074960012
-101.5,86.5,5.073964271
-100.5,86.5,5.072772402
-99.5,86.5,5.071466626
-98.5,86.5,5.070297447
-97.5,86.5,5.068473854
-96.5,86.5,5.066530156
-95.5,86.5,5.064953237
-94.5,86.5,5.063542513
-93.5,86.5,5.062266235
-92.5,86.5,5.06126529
-91.5,86.5,5.059874752
-90.5,86.5,5.059077462
-89.5,86.5,5.058182669
-88.5,86.5,5.057144826
-87.5,86.5,5.05604425
-86.5,86.5,5.054688501
-85.5,86.5,5.053160389
-84.5,86.5,5.051590375
-83.5,86.5,5.049933496
-82.5,86.5,5.048027803
-81.5,86.5,5.046256661
-80.5,86.5,5.044398344
-79.5,86.5,5.042161271
-78.5,86.5,5.040551506
-77.5,86.5,5.04004613
-76.5,86.5,5.039660256
-75.5,86.5,5.038887063
-74.5,86.5,5.038195468
-73.5,86.5,5.037732834
-72.5,86.5,5.037687569
-71.5,86.5,5.037645464
-70.5,86.5,5.037369792
-69.5,86.5,5.037322537
-68.5,86.5,5.037098
-67.5,86.5,5.036655337
-66.5,86.5,5.035684937
-65.5,86.5,5.035325363
-64.5,86.5,5.034908787
-63.5,86.5,5.034070914
-62.5,86.5,5.033157154
-61.5,86.5,5.032284275
-60.5,86.5,5.031513135
-59.5,86.5,5.030563295
-58.5,86.5,5.029986231
-57.5,86.5,5.029893097
-56.5,86.5,5.029687001
-55.5,86.5,5.028690727
-54.5,86.5,5.02716429
-53.5,86.5,5.025295247
-52.5,86.5,5.023176486
-51.5,86.5,5.021143435
-50.5,86.5,5.0202947
-49.5,86.5,5.020074481
-48.5,86.5,5.01917753
-47.5,86.5,5.017043794
-46.5,86.5,5.014367145
-45.5,86.5,5.010775536
-44.5,86.5,5.007403505
-43.5,86.5,5.005169773
-42.5,86.5,5.004972041
-41.5,86.5,5.006146107
-40.5,86.5,5.005990076
-39.5,86.5,5.005568485
-38.5,86.5,5.005568868
-37.5,86.5,5.005468864
-36.5,86.5,5.006985088
-35.5,86.5,5.008570545
-34.5,86.5,5.010129304
-33.5,86.5,5.011636011
-32.5,86.5,5.012623009
-31.5,86.5,5.012998635
-30.5,86.5,5.013859029
-29.5,86.5,5.014976012
-28.5,86.5,5.016585457
-27.5,86.5,5.018945364
-26.5,86.5,5.021478369
-25.5,86.5,5.024221653
-24.5,86.5,5.027058272
-23.5,86.5,5.03019738
-22.5,86.5,5.034399594
-21.5,86.5,5.037263092
-20.5,86.5,5.039438565
-19.5,86.5,5.041817804
-18.5,86.5,5.044652638
-17.5,86.5,5.047571219
-16.5,86.5,5.050620084
-15.5,86.5,5.054059548
-14.5,86.5,5.057787411
-13.5,86.5,5.061319984
-12.5,86.5,5.06412726
-11.5,86.5,5.066804094
-10.5,86.5,5.068049324
-9.5,86.5,5.068662354
-8.5,86.5,5.069721589
-7.5,86.5,5.071608047
-6.5,86.5,5.073364678
-5.5,86.5,5.075019177
-4.5,86.5,5.076441538
-3.5,86.5,5.077743242
-2.5,86.5,5.079119322
-1.5,86.5,5.080504451
-0.5,86.5,5.081889212
0.5,86.5,5.083226524
1.5,86.5,5.084527418
2.5,86.5,5.08584704
3.5,86.5,5.08700874
4.5,86.5,5.088505145
5.5,86.5,5.090048127
6.5,86.5,5.091702738
7.5,86.5,5.092948311
8.5,86.5,5.094472934
9.5,86.5,5.096657655
10.5,86.5,5.098879544
11.5,86.5,5.101371074
12.5,86.5,5.103943267
13.5,86.5,5.106437129
14.5,86.5,5.108961774
15.5,86.5,5.111837207
16.5,86.5,5.114563686
17.5,86.5,5.117541838
18.5,86.5,5.120487931
19.5,86.5,5.123741021
20.5,86.5,5.127078512
21.5,86.5,5.130476942
22.5,86.5,5.133848875
23.5,86.5,5.137223412
24.5,86.5,5.140259942
25.5,86.5,5.143118655
26.5,86.5,5.145790587
27.5,86.5,5.148370347
28.5,86.5,5.15080314
29.5,86.5,5.153318955
30.5,86.5,5.155865705
31.5,86.5,5.158941473
32.5,86.5,5.162630344
33.5,86.5,5.164860382
34.5,86.5,5.167027025
35.5,86.5,5.168905417
36.5,86.5,5.170458406
37.5,86.5,5.17155575
38.5,86.5,5.17260659
39.5,86.5,5.173815491
40.5,86.5,5.175340529
41.5,86.5,5.176986321
42.5,86.5,5.178520502
43.5,86.5,5.179599016
44.5,86.5,5.180481912
45.5,86.5,5.181272058
46.5,86.5,5.182034341
47.5,86.5,5.182694239
48.5,86.5,5.183632778
49.5,86.5,5.184496956
50.5,86.5,5.185230957
51.5,86.5,5.185835082
52.5,86.5,5.186229672
53.5,86.5,5.186192179
54.5,86.5,5.186690988
55.5,86.5,5.187406528
56.5,86.5,5.188097219
57.5,86.5,5.188457521
58.5,86.5,5.188925572
59.5,86.5,5.189795982
60.5,86.5,5.191332785
61.5,86.5,5.192637465
62.5,86.5,5.193271088
63.5,86.5,5.193837618
64.5,86.5,5.194324349
65.5,86.5,5.194705418
66.5,86.5,5.195131947
67.5,86.5,5.195864364
68.5,86.5,5.196474275
69.5,86.5,5.196972908
70.5,86.5,5.197279003
71.5,86.5,5.19742807
72.5,86.5,5.197306657
73.5,86.5,5.196847028
74.5,86.5,5.196148687
75.5,86.5,5.19538397
76.5,86.5,5.194913288
77.5,86.5,5.194181551
78.5,86.5,5.193317196
79.5,86.5,5.193205881
80.5,86.5,5.193568655
81.5,86.5,5.193419741
82.5,86.5,5.192099416
83.5,86.5,5.19041661
84.5,86.5,5.188854862
85.5,86.5,5.186912227
86.5,86.5,5.184755596
87.5,86.5,5.182227025
88.5,86.5,5.180116835
89.5,86.5,5.177801889
90.5,86.5,5.175431254
91.5,86.5,5.173097879
92.5,86.5,5.170745919
93.5,86.5,5.169044553
94.5,86.5,5.16755701
95.5,86.5,5.166153107
96.5,86.5,5.16404278
97.5,86.5,5.161904616
98.5,86.5,5.159673505
99.5,86.5,5.15817686
100.5,86.5,5.156680513
101.5,86.5,5.155007604
102.5,86.5,5.153009322
103.5,86.5,5.151038614
104.5,86.5,5.14890969
105.5,86.5,5.146845666
106.5,86.5,5.144902435
107.5,86.5,5.143247285
108.5,86.5,5.141657756
109.5,86.5,5.140124059
110.5,86.5,5.138674106
111.5,86.5,5.137298504
112.5,86.5,5.135941571
113.5,86.5,5.134454367
114.5,86.5,5.133394797
115.5,86.5,5.132297919
116.5,86.5,5.131200932
117.5,86.5,5.130038854
118.5,86.5,5.128885999
119.5,86.5,5.127807546
120.5,86.5,5.127035947
121.5,86.5,5.126636305
122.5,86.5,5.126292567
123.5,86.5,5.125688615
124.5,86.5,5.124917475
125.5,86.5,5.123950974
126.5,86.5,5.122993721
127.5,86.5,5.122268863
128.5,86.5,5.12161846
129.5,86.5,5.120986565
130.5,86.5,5.11995488
131.5,86.5,5.118634921
132.5,86.5,5.117342946
133.5,86.5,5.116506365
134.5,86.5,5.11538152
135.5,86.5,5.114433395
136.5,86.5,5.113783001
137.5,86.5,5.113522986
138.5,86.5,5.113337315
139.5,86.5,5.112891288
140.5,86.5,5.112222051
141.5,86.5,5.111580412
142.5,86.5,5.110938811
143.5,86.5,5.110892431
144.5,86.5,5.110781092
145.5,86.5,5.110465398
146.5,86.5,5.110168361
147.5,86.5,5.109620347
148.5,86.5,5.109285877
149.5,86.5,5.109220802
150.5,86.5,5.109174212
151.5,86.5,5.108551081
152.5,86.5,5.107890693
153.5,86.5,5.107304983
154.5,86.5,5.10677504
155.5,86.5,5.106365956
156.5,86.5,5.105938563
157.5,86.5,5.105892392
158.5,86.5,5.105539366
159.5,86.5,5.104823753
160.5,86.5,5.104117629
161.5,86.5,5.103346198
162.5,86.5,5.102900118
163.5,86.5,5.102463151
164.5,86.5,5.102035064
165.5,86.5,5.101588394
166.5,86.5,5.101337055
167.5,86.5,5.101169699
168.5,86.5,5.100863451
169.5,86.5,5.100417609
170.5,86.5,5.099795169
171.5,86.5,5.099163491
172.5,86.5,5.098866639
173.5,86.5,5.098625321
174.5,86.5,5.098300279
175.5,86.5,5.097807751
176.5,86.5,5.097556765
177.5,86.5,5.097482324
178.5,86.5,5.097407993
179.5,86.5,5.097287257
-179.5,85.5,5.112339602
-178.5,85.5,5.112200221
-177.5,85.5,5.111828515
-176.5,85.5,5.111401194
-175.5,85.5,5.11123421
-174.5,85.5,5.111039006
-173.5,85.5,5.110759879
-172.5,85.5,5.110359811
-171.5,85.5,5.109931922
-170.5,85.5,5.109755156
-169.5,85.5,5.109587818
-168.5,85.5,5.109587936
-167.5,85.5,5.109560294
-166.5,85.5,5.109448807
-165.5,85.5,5.109346555
-164.5,85.5,5.109374365
-163.5,85.5,5.109290392
-162.5,85.5,5.109104321
-161.5,85.5,5.109039226
-160.5,85.5,5.109104338
-159.5,85.5,5.109160317
-158.5,85.5,5.109281575
-157.5,85.5,5.109300539
-156.5,85.5,5.108891758
-155.5,85.5,5.108408675
-154.5,85.5,5.108074208
-153.5,85.5,5.107730371
-152.5,85.5,5.107544547
-151.5,85.5,5.107479425
-150.5,85.5,5.107414131
-149.5,85.5,5.107209381
-148.5,85.5,5.107004648
-147.5,85.5,5.106846618
-146.5,85.5,5.106521354
-145.5,85.5,5.106289174
-144.5,85.5,5.106205826
-143.5,85.5,5.105917837
-142.5,85.5,5.105350846
-141.5,85.5,5.104653735
-140.5,85.5,5.104179762
-139.5,85.5,5.103482584
-138.5,85.5,5.102831833
-137.5,85.5,5.102143916
-136.5,85.5,5.101465317
-135.5,85.5,5.100824029
-134.5,85.5,5.100238533
-133.5,85.5,5.099383427
-132.5,85.5,5.098407414
-131.5,85.5,5.097143346
-130.5,85.5,5.095907092
-129.5,85.5,5.094624283
-128.5,85.5,5.093183321
-127.5,85.5,5.09200264
-126.5,85.5,5.091035812
-125.5,85.5,5.089880377
-124.5,85.5,5.088424276
-123.5,85.5,5.087256549
-122.5,85.5,5.08621648
-121.5,85.5,5.085057929
-120.5,85.5,5.083705812
-119.5,85.5,5.082140181
-118.5,85.5,5.080579247
-117.5,85.5,5.079242024
-116.5,85.5,5.077911254
-115.5,85.5,5.076528572
-114.5,85.5,5.075202012
-113.5,85.5,5.073837439
-112.5,85.5,5.07210576
-111.5,85.5,5.070171115
-110.5,85.5,5.068125113
-109.5,85.5,5.06596671
-108.5,85.5,5.063857937
-107.5,85.5,5.061780093
-106.5,85.5,5.059810501
-105.5,85.5,5.057698912
-104.5,85.5,5.055728162
-103.5,85.5,5.053365775
-102.5,85.5,5.050881749
-101.5,85.5,5.048383944
-100.5,85.5,5.044911789
-99.5,85.5,5.040970894
-98.5,85.5,5.03722457
-97.5,85.5,5.033997924
-96.5,85.5,5.030340615
-95.5,85.5,5.027570615
-94.5,85.5,5.024736937
-93.5,85.5,5.022405133
-92.5,85.5,5.020614433
-91.5,85.5,5.018151682
-90.5,85.5,5.014618902
-89.5,85.5,5.010900439
-88.5,85.5,5.007140118
-87.5,85.5,5.002842377
-86.5,85.5,4.998799895
-85.5,85.5,4.995733134
-84.5,85.5,4.992671152
-83.5,85.5,4.989403989
-82.5,85.5,4.985559165
-81.5,85.5,4.981613044
-80.5,85.5,4.978051751
-79.5,85.5,4.974708224
-78.5,85.5,4.97213123
-77.5,85.5,4.970337972
-76.5,85.5,4.969017148
-75.5,85.5,4.968040257
-74.5,85.5,4.967107227
-73.5,85.5,4.966414103
-72.5,85.5,4.966661185
-71.5,85.5,4.967128568
-70.5,85.5,4.966911853
-69.5,85.5,4.966939622
-68.5,85.5,4.966557205
-67.5,85.5,4.965026669
-66.5,85.5,4.962602829
-65.5,85.5,4.961284673
-64.5,85.5,4.96010914
-63.5,85.5,4.958696486
-62.5,85.5,4.956472919
-61.5,85.5,4.954088049
-60.5,85.5,4.951892454
-59.5,85.5,4.949277286
-58.5,85.5,4.946234128
-57.5,85.5,4.943554266
-56.5,85.5,4.940657489
-55.5,85.5,4.937776893
-54.5,85.5,4.934685842
-53.5,85.5,4.931437853
-52.5,85.5,4.928451038
-51.5,85.5,4.925926886
-50.5,85.5,4.923483315
-49.5,85.5,4.921119879
-48.5,85.5,4.918257158
-47.5,85.5,4.913843321
-46.5,85.5,4.909085006
-45.5,85.5,4.904170446
-44.5,85.5,4.900350149
-43.5,85.5,4.898749526
-42.5,85.5,4.899070878
-41.5,85.5,4.900651835
-40.5,85.5,4.900759599
-39.5,85.5,4.900394096
-38.5,85.5,4.900495879
-37.5,85.5,4.901760397
-36.5,85.5,4.903676379
-35.5,85.5,4.905103414
-34.5,85.5,4.90658126
-33.5,85.5,4.908607751
-32.5,85.5,4.910968948
-31.5,85.5,4.914036373
-30.5,85.5,4.917912448
-29.5,85.5,4.922095287
-28.5,85.5,4.926649984
-27.5,85.5,4.932645927
-26.5,85.5,4.938586508
-25.5,85.5,4.943829861
-24.5,85.5,4.948692122
-23.5,85.5,4.954102616
-22.5,85.5,4.960145356
-21.5,85.5,4.96538858
-20.5,85.5,4.970343555
-19.5,85.5,4.974907404
-18.5,85.5,4.979517837
-17.5,85.5,4.983403115
-16.5,85.5,4.98779056
-15.5,85.5,4.993674715
-14.5,85.5,5.000358772
-13.5,85.5,5.006801109
-12.5,85.5,5.01256466
-11.5,85.5,5.018281369
-10.5,85.5,5.020595513
-9.5,85.5,5.021756851
-8.5,85.5,5.023159968
-7.5,85.5,5.026003969
-6.5,85.5,5.028671591
-5.5,85.5,5.03127424
-4.5,85.5,5.03380278
-3.5,85.5,5.036573173
-2.5,85.5,5.039399514
-1.5,85.5,5.042086256
-0.5,85.5,5.044800637
0.5,85.5,5.047504528
1.5,85.5,5.050246508
2.5,85.5,5.05309085
3.5,85.5,5.056409455
4.5,85.5,5.060137001
5.5,85.5,5.063808959
6.5,85.5,5.067527601
7.5,85.5,5.071469465
8.5,85.5,5.075829732
9.5,85.5,5.080943096
10.5,85.5,5.086223784
11.5,85.5,5.091625374
12.5,85.5,5.096868762
13.5,85.5,5.102047316
14.5,85.5,5.107356091
15.5,85.5,5.112804273
16.5,85.5,5.118382397
17.5,85.5,5.12464849
18.5,85.5,5.130942404
19.5,85.5,5.136353025
20.5,85.5,5.141587177
21.5,85.5,5.146654467
22.5,85.5,5.15169387
23.5,85.5,5.156537969
24.5,85.5,5.162200195
25.5,85.5,5.16733189
26.5,85.5,5.17147425
27.5,85.5,5.17553072
28.5,85.5,5.179452802
29.5,85.5,5.183206635
30.5,85.5,5.187150279
31.5,85.5,5.191548288
32.5,85.5,5.196493994
33.5,85.5,5.199483352
34.5,85.5,5.202337964
35.5,85.5,5.205251778
36.5,85.5,5.207933336
37.5,85.5,5.210127554
38.5,85.5,5.212573007
39.5,85.5,5.215055636
40.5,85.5,5.217147817
41.5,85.5,5.219044637
42.5,85.5,5.22087635
43.5,85.5,5.222289612
44.5,85.5,5.223693222
45.5,85.5,5.225041214
46.5,85.5,5.226463644
47.5,85.5,5.227979007
48.5,85.5,5.229317598
49.5,85.5,5.230377254
50.5,85.5,5.231185868
51.5,85.5,5.232096953
52.5,85.5,5.23320338
53.5,85.5,5.234458582
54.5,85.5,5.235741691
55.5,85.5,5.236987689
56.5,85.5,5.238001524
57.5,85.5,5.238466724
58.5,85.5,5.238922658
59.5,85.5,5.240280457
60.5,85.5,5.2423169
61.5,85.5,5.244185742
62.5,85.5,5.245645481
63.5,85.5,5.246733367
64.5,85.5,5.247384391
65.5,85.5,5.248128556
66.5,85.5,5.248854226
67.5,85.5,5.249654299
68.5,85.5,5.250172536
69.5,85.5,5.250519881
70.5,85.5,5.25130511
71.5,85.5,5.251865858
72.5,85.5,5.252155884
73.5,85.5,5.251855743
74.5,85.5,5.251227426
75.5,85.5,5.250232226
76.5,85.5,5.249128618
77.5,85.5,5.247677399
78.5,85.5,5.2463348
79.5,85.5,5.245979777
80.5,85.5,5.24592146
81.5,85.5,5.245266408
82.5,85.5,5.243102039
83.5,85.5,5.240136234
84.5,85.5,5.23702176
85.5,85.5,5.23346108
86.5,85.5,5.229863076
87.5,85.5,5.226181326
88.5,85.5,5.22257404
89.5,85.5,5.219013262
90.5,85.5,5.215145756
91.5,85.5,5.211092363
92.5,85.5,5.207187857
93.5,85.5,5.203543488
94.5,85.5,5.200512713
95.5,85.5,5.197500486
96.5,85.5,5.19363305
97.5,85.5,5.189970135
98.5,85.5,5.186335167
99.5,85.5,5.183258041
100.5,85.5,5.180051156
101.5,85.5,5.176974474
102.5,85.5,5.173795559
103.5,85.5,5.170755882
104.5,85.5,5.167502159
105.5,85.5,5.164675879
106.5,85.5,5.162147056
107.5,85.5,5.159618172
108.5,85.5,5.157452228
109.5,85.5,5.155323523
110.5,85.5,5.153613235
111.5,85.5,5.151958676
112.5,85.5,5.150006648
113.5,85.5,5.147887197
114.5,85.5,5.146046655
115.5,85.5,5.144261813
116.5,85.5,5.142551298
117.5,85.5,5.14087788
118.5,85.5,5.139492662
119.5,85.5,5.138060994
120.5,85.5,5.136731652
121.5,85.5,5.135532496
122.5,85.5,5.134435707
123.5,85.5,5.133292527
124.5,85.5,5.132251697
125.5,85.5,5.131266531
126.5,85.5,5.130355709
127.5,85.5,5.12933328
128.5,85.5,5.129138378
129.5,85.5,5.128878327
130.5,85.5,5.128013915
131.5,85.5,5.126693875
132.5,85.5,5.125243746
133.5,85.5,5.124435042
134.5,85.5,5.123589151
135.5,85.5,5.122920001
136.5,85.5,5.122353387
137.5,85.5,5.122065614
138.5,85.5,5.12161047
139.5,85.5,5.121313353
140.5,85.5,5.121136988
141.5,85.5,5.121081168
142.5,85.5,5.120876602
143.5,85.5,5.120802253
144.5,85.5,5.120709408
145.5,85.5,5.12076553
146.5,85.5,5.120784518
147.5,85.5,5.120654799
148.5,85.5,5.120831746
149.5,85.5,5.121175882
150.5,85.5,5.121296779
151.5,85.5,5.120766757
152.5,85.5,5.119920587
153.5,85.5,5.119409283
154.5,85.5,5.119241948
155.5,85.5,5.119028148
156.5,85.5,5.11868463
157.5,85.5,5.118527049
158.5,85.5,5.118248604
159.5,85.5,5.117774897
160.5,85.5,5.11736611
161.5,85.5,5.116957085
162.5,85.5,5.116687493
163.5,85.5,5.116473616
164.5,85.5,5.116296843
165.5,85.5,5.116082887
166.5,85.5,5.116054897
167.5,85.5,5.115934084
168.5,85.5,5.115692728
169.5,85.5,5.115051532
170.5,85.5,5.114503348
171.5,85.5,5.113973768
172.5,85.5,5.113574394
173.5,85.5,5.113398033
174.5,85.5,5.113072909
175.5,85.5,5.112617596
176.5,85.5,5.112310927
177.5,85.5,5.112292384
178.5,85.5,5.112311082
179.5,85.5,5.112264704
-179.5,84.5,5.130676891
-178.5,84.5,5.130435175
-177.5,84.5,5.130128454
-176.5,84.5,5.129710277
-175.5,84.5,5.129126299
-174.5,84.5,5.128136754
-173.5,84.5,5.127450044
-172.5,84.5,5.126704545
-171.5,84.5,5.126025801
-170.5,84.5,5.125333256
-169.5,84.5,5.124750694
-168.5,84.5,5.124479146
-167.5,84.5,5.124182957
-166.5,84.5,5.123821125
-165.5,84.5,5.123240469
-164.5,84.5,5.122800685
-163.5,84.5,5.122038651
-162.5,84.5,5.121414761
-161.5,84.5,5.120978196
-160.5,84.5,5.120645934
-159.5,84.5,5.120320928
-158.5,84.5,5.11978106
-157.5,84.5,5.119358278
-156.5,84.5,5.118683619
-155.5,84.5,5.117897985
-154.5,84.5,5.11714268
-153.5,84.5,5.116509845
-152.5,84.5,5.11591154
-151.5,84.5,5.115321182
-150.5,84.5,5.114805022
-149.5,84.5,5.11401798
-148.5,84.5,5.113153155
-147.5,84.5,5.112106827
-146.5,84.5,5.110982583
-145.5,84.5,5.110342113
-144.5,84.5,5.109765128
-143.5,84.5,5.108898907
-142.5,84.5,5.108281793
-141.5,84.5,5.107797218
-140.5,84.5,5.107029438
-139.5,84.5,5.105902908
-138.5,84.5,5.104945333
-137.5,84.5,5.10396921
-136.5,84.5,5.103011737
-135.5,84.5,5.102017194
-134.5,84.5,5.100901739
-133.5,84.5,5.09944341
-132.5,84.5,5.097622236
-131.5,84.5,5.095836485
-130.5,84.5,5.09405714
-129.5,84.5,5.092375806
-128.5,84.5,5.09075259
-127.5,84.5,5.089472418
-126.5,84.5,5.087857552
-125.5,84.5,5.086219942
-124.5,84.5,5.084694565
-123.5,84.5,5.082996143
-122.5,84.5,5.081351534
-121.5,84.5,5.079673679
-120.5,84.5,5.077439312
-119.5,84.5,5.075095715
-118.5,84.5,5.072707217
-117.5,84.5,5.070544391
-116.5,84.5,5.068368001
-115.5,84.5,5.066055282
-114.5,84.5,5.063625977
-113.5,84.5,5.061089484
-112.5,84.5,5.058256047
-111.5,84.5,5.054969826
-110.5,84.5,5.051358853
-109.5,84.5,5.047437516
-108.5,84.5,5.043458311
-107.5,84.5,5.039033186
-106.5,84.5,5.03424431
-105.5,84.5,5.029804763
-104.5,84.5,5.025052467
-103.5,84.5,5.019694635
-102.5,84.5,5.014411129
-101.5,84.5,5.009130769
-100.5,84.5,5.001325026
-99.5,84.5,4.992455593
-98.5,84.5,4.983872223
-97.5,84.5,4.977354639
-96.5,84.5,4.971041551
-95.5,84.5,4.965593132
-94.5,84.5,4.960191679
-93.5,84.5,4.954520618
-92.5,84.5,4.948282374
-91.5,84.5,4.94268572
